DX,BODY_SYSTEM,ICD
M61471,musculoskeletal,0
M61472,musculoskeletal,0
M61479,musculoskeletal,0
M6148,musculoskeletal,0
M6149,musculoskeletal,0
M615,musculoskeletal,0
M6150,musculoskeletal,0
M6151,musculoskeletal,0
M61511,musculoskeletal,0
M61512,musculoskeletal,0
M61519,musculoskeletal,0
M6152,musculoskeletal,0
M61521,musculoskeletal,0
M61522,musculoskeletal,0
M61529,musculoskeletal,0
M6153,musculoskeletal,0
M61531,musculoskeletal,0
M61532,musculoskeletal,0
M61539,musculoskeletal,0
M6154,musculoskeletal,0
M61541,musculoskeletal,0
M61542,musculoskeletal,0
M61549,musculoskeletal,0
M6155,musculoskeletal,0
M61551,musculoskeletal,0
M61552,musculoskeletal,0
M61559,musculoskeletal,0
M6156,musculoskeletal,0
M61561,musculoskeletal,0
M61562,musculoskeletal,0
M61569,musculoskeletal,0
M6157,musculoskeletal,0
M61571,musculoskeletal,0
M61572,musculoskeletal,0
M61579,musculoskeletal,0
M6158,musculoskeletal,0
M6159,musculoskeletal,0
M619,musculoskeletal,0
M623,musculoskeletal,0
M625,musculoskeletal,0
M6250,musculoskeletal,0
M6251,musculoskeletal,0
M62511,musculoskeletal,0
M62512,musculoskeletal,0
M62519,musculoskeletal,0
M6252,musculoskeletal,0
M62521,musculoskeletal,0
M62522,musculoskeletal,0
M62529,musculoskeletal,0
M6253,musculoskeletal,0
M62531,musculoskeletal,0
M62532,musculoskeletal,0
M62539,musculoskeletal,0
M6254,musculoskeletal,0
M62541,musculoskeletal,0
M62542,musculoskeletal,0
M62549,musculoskeletal,0
M6255,musculoskeletal,0
M62551,musculoskeletal,0
M62552,musculoskeletal,0
M62559,musculoskeletal,0
M6256,musculoskeletal,0
M62561,musculoskeletal,0
M62562,musculoskeletal,0
M62569,musculoskeletal,0
M6257,musculoskeletal,0
M62571,musculoskeletal,0
M62572,musculoskeletal,0
M62579,musculoskeletal,0
M6258,musculoskeletal,0
M6259,musculoskeletal,0
M6289,musculoskeletal,0
M720,musculoskeletal,0
M722,musculoskeletal,0
M816,musculoskeletal,0
M818,musculoskeletal,0
M852,musculoskeletal,0
M863,musculoskeletal,0
M8630,musculoskeletal,0
M8631,musculoskeletal,0
M86311,musculoskeletal,0
M86312,musculoskeletal,0
M86319,musculoskeletal,0
M8632,musculoskeletal,0
M86321,musculoskeletal,0
M86322,musculoskeletal,0
M86329,musculoskeletal,0
M8633,musculoskeletal,0
M86331,musculoskeletal,0
M86332,musculoskeletal,0
M86339,musculoskeletal,0
M8634,musculoskeletal,0
M86341,musculoskeletal,0
M86342,musculoskeletal,0
M86349,musculoskeletal,0
M8635,musculoskeletal,0
M86351,musculoskeletal,0
M86352,musculoskeletal,0
M86359,musculoskeletal,0
M8636,musculoskeletal,0
M86361,musculoskeletal,0
M86362,musculoskeletal,0
M86369,musculoskeletal,0
M8637,musculoskeletal,0
M86371,musculoskeletal,0
M86372,musculoskeletal,0
M86379,musculoskeletal,0
M8638,musculoskeletal,0
M8639,musculoskeletal,0
M864,musculoskeletal,0
M8640,musculoskeletal,0
M8641,musculoskeletal,0
M86411,musculoskeletal,0
M86412,musculoskeletal,0
M86419,musculoskeletal,0
M8642,musculoskeletal,0
M86421,musculoskeletal,0
M86422,musculoskeletal,0
M86429,musculoskeletal,0
M8643,musculoskeletal,0
M86431,musculoskeletal,0
M86432,musculoskeletal,0
M86439,musculoskeletal,0
M8644,musculoskeletal,0
M86441,musculoskeletal,0
M86442,musculoskeletal,0
M86449,musculoskeletal,0
M8645,musculoskeletal,0
M86451,musculoskeletal,0
M86452,musculoskeletal,0
M86459,musculoskeletal,0
M8646,musculoskeletal,0
M86461,musculoskeletal,0
M86462,musculoskeletal,0
M86469,musculoskeletal,0
M8647,musculoskeletal,0
M86471,musculoskeletal,0
M86472,musculoskeletal,0
M86479,musculoskeletal,0
M8648,musculoskeletal,0
M8649,musculoskeletal,0
M865,musculoskeletal,0
M8650,musculoskeletal,0
M8651,musculoskeletal,0
M86511,musculoskeletal,0
M86512,musculoskeletal,0
M86519,musculoskeletal,0
M8652,musculoskeletal,0
M86521,musculoskeletal,0
M86522,musculoskeletal,0
M86529,musculoskeletal,0
M8653,musculoskeletal,0
M86531,musculoskeletal,0
M86532,musculoskeletal,0
M86539,musculoskeletal,0
M8654,musculoskeletal,0
M86541,musculoskeletal,0
M86542,musculoskeletal,0
M86549,musculoskeletal,0
M8655,musculoskeletal,0
M86551,musculoskeletal,0
M86552,musculoskeletal,0
M86559,musculoskeletal,0
M8656,musculoskeletal,0
M86561,musculoskeletal,0
M86562,musculoskeletal,0
M86569,musculoskeletal,0
M8657,musculoskeletal,0
M86571,musculoskeletal,0
M86572,musculoskeletal,0
M86579,musculoskeletal,0
M8658,musculoskeletal,0
M8659,musculoskeletal,0
M866,musculoskeletal,0
M8660,musculoskeletal,0
M8661,musculoskeletal,0
M86611,musculoskeletal,0
M86612,musculoskeletal,0
M86619,musculoskeletal,0
M8662,musculoskeletal,0
M86621,musculoskeletal,0
M86622,musculoskeletal,0
M86629,musculoskeletal,0
M8663,musculoskeletal,0
M86631,musculoskeletal,0
M86632,musculoskeletal,0
M86639,musculoskeletal,0
M8664,musculoskeletal,0
M86641,musculoskeletal,0
M86642,musculoskeletal,0
M86649,musculoskeletal,0
M8665,musculoskeletal,0
M86651,musculoskeletal,0
M86652,musculoskeletal,0
M86659,musculoskeletal,0
M8666,musculoskeletal,0
M86661,musculoskeletal,0
M86662,musculoskeletal,0
M86669,musculoskeletal,0
M8667,musculoskeletal,0
M86671,musculoskeletal,0
M86672,musculoskeletal,0
M86679,musculoskeletal,0
M8668,musculoskeletal,0
M8669,musculoskeletal,0
M870,musculoskeletal,0
M8700,musculoskeletal,0
M8701,musculoskeletal,0
M87011,musculoskeletal,0
M87012,musculoskeletal,0
M87019,musculoskeletal,0
M8702,musculoskeletal,0
M87021,musculoskeletal,0
M87022,musculoskeletal,0
M87029,musculoskeletal,0
M8703,musculoskeletal,0
M87031,musculoskeletal,0
M87032,musculoskeletal,0
M87033,musculoskeletal,0
M87034,musculoskeletal,0
M87035,musculoskeletal,0
M87036,musculoskeletal,0
M87037,musculoskeletal,0
M87038,musculoskeletal,0
M87039,musculoskeletal,0
M8704,musculoskeletal,0
M87041,musculoskeletal,0
M87042,musculoskeletal,0
M87043,musculoskeletal,0
M87044,musculoskeletal,0
M87045,musculoskeletal,0
M87046,musculoskeletal,0
M8705,musculoskeletal,0
M87050,musculoskeletal,0
M87051,musculoskeletal,0
M87052,musculoskeletal,0
M87059,musculoskeletal,0
M8706,musculoskeletal,0
M87061,musculoskeletal,0
M87062,musculoskeletal,0
M87063,musculoskeletal,0
M87064,musculoskeletal,0
M87065,musculoskeletal,0
M87066,musculoskeletal,0
M8707,musculoskeletal,0
M87071,musculoskeletal,0
M87072,musculoskeletal,0
M87073,musculoskeletal,0
M87074,musculoskeletal,0
M87075,musculoskeletal,0
M87076,musculoskeletal,0
M87077,musculoskeletal,0
M87078,musculoskeletal,0
M87079,musculoskeletal,0
M8708,musculoskeletal,0
M8709,musculoskeletal,0
M88,musculoskeletal,0
M880,musculoskeletal,0
M881,musculoskeletal,0
M888,musculoskeletal,0
M8881,musculoskeletal,0
M88811,musculoskeletal,0
M88812,musculoskeletal,0
M88819,musculoskeletal,0
M8882,musculoskeletal,0
M88821,musculoskeletal,0
M88822,musculoskeletal,0
M88829,musculoskeletal,0
M8883,musculoskeletal,0
M88831,musculoskeletal,0
M88832,musculoskeletal,0
M88839,musculoskeletal,0
M8884,musculoskeletal,0
M88841,musculoskeletal,0
M88842,musculoskeletal,0
M88849,musculoskeletal,0
M8885,musculoskeletal,0
M88851,musculoskeletal,0
M88852,musculoskeletal,0
M88859,musculoskeletal,0
M8886,musculoskeletal,0
M88861,musculoskeletal,0
M88862,musculoskeletal,0
M88869,musculoskeletal,0
M8887,musculoskeletal,0
M88871,musculoskeletal,0
M88872,musculoskeletal,0
M88879,musculoskeletal,0
M8888,musculoskeletal,0
M8889,musculoskeletal,0
M889,musculoskeletal,0
M890,musculoskeletal,0
M8900,musculoskeletal,0
M8901,musculoskeletal,0
M89011,musculoskeletal,0
M89012,musculoskeletal,0
M89019,musculoskeletal,0
M8902,musculoskeletal,0
M89021,musculoskeletal,0
M89022,musculoskeletal,0
M89029,musculoskeletal,0
M8903,musculoskeletal,0
M89031,musculoskeletal,0
M89032,musculoskeletal,0
M89039,musculoskeletal,0
M8904,musculoskeletal,0
M89041,musculoskeletal,0
M89042,musculoskeletal,0
M89049,musculoskeletal,0
M8905,musculoskeletal,0
M89051,musculoskeletal,0
M89052,musculoskeletal,0
M89059,musculoskeletal,0
M8906,musculoskeletal,0
M89061,musculoskeletal,0
M89062,musculoskeletal,0
M89069,musculoskeletal,0
M8907,musculoskeletal,0
M89071,musculoskeletal,0
M89072,musculoskeletal,0
M89079,musculoskeletal,0
M8908,musculoskeletal,0
M8909,musculoskeletal,0
M894,musculoskeletal,0
M8940,musculoskeletal,0
M8941,musculoskeletal,0
M89411,musculoskeletal,0
M89412,musculoskeletal,0
M89419,musculoskeletal,0
M8942,musculoskeletal,0
M89421,musculoskeletal,0
M89422,musculoskeletal,0
M89429,musculoskeletal,0
M8943,musculoskeletal,0
M89431,musculoskeletal,0
M89432,musculoskeletal,0
M89439,musculoskeletal,0
M8944,musculoskeletal,0
M89441,musculoskeletal,0
M89442,musculoskeletal,0
M89449,musculoskeletal,0
M8945,musculoskeletal,0
M89451,musculoskeletal,0
M89452,musculoskeletal,0
M89459,musculoskeletal,0
M8946,musculoskeletal,0
M89461,musculoskeletal,0
M89462,musculoskeletal,0
M89469,musculoskeletal,0
M8947,musculoskeletal,0
M89471,musculoskeletal,0
M89472,musculoskeletal,0
M89479,musculoskeletal,0
M8948,musculoskeletal,0
M8949,musculoskeletal,0
M897,musculoskeletal,0
M8970,musculoskeletal,0
M8971,musculoskeletal,0
M89711,musculoskeletal,0
M89712,musculoskeletal,0
M89719,musculoskeletal,0
M8972,musculoskeletal,0
M89721,musculoskeletal,0
M89722,musculoskeletal,0
M89729,musculoskeletal,0
M8973,musculoskeletal,0
M89731,musculoskeletal,0
M89732,musculoskeletal,0
M89739,musculoskeletal,0
M8974,musculoskeletal,0
M89741,musculoskeletal,0
M89742,musculoskeletal,0
M89749,musculoskeletal,0
M8975,musculoskeletal,0
M89751,musculoskeletal,0
M89752,musculoskeletal,0
M89759,musculoskeletal,0
M8976,musculoskeletal,0
M89761,musculoskeletal,0
M89762,musculoskeletal,0
M89769,musculoskeletal,0
M8977,musculoskeletal,0
M89771,musculoskeletal,0
M89772,musculoskeletal,0
M89779,musculoskeletal,0
M8978,musculoskeletal,0
M8979,musculoskeletal,0
M906,musculoskeletal,0
M9060,musculoskeletal,0
M9061,musculoskeletal,0
M90611,musculoskeletal,0
M90612,musculoskeletal,0
M90619,musculoskeletal,0
M9062,musculoskeletal,0
M90621,musculoskeletal,0
M90622,musculoskeletal,0
M90629,musculoskeletal,0
M9063,musculoskeletal,0
M90631,musculoskeletal,0
M90632,musculoskeletal,0
M90639,musculoskeletal,0
M9064,musculoskeletal,0
M90641,musculoskeletal,0
M90642,musculoskeletal,0
M90649,musculoskeletal,0
M9065,musculoskeletal,0
M90651,musculoskeletal,0
M90652,musculoskeletal,0
M90659,musculoskeletal,0
M9066,musculoskeletal,0
M90661,musculoskeletal,0
M90662,musculoskeletal,0
M90669,musculoskeletal,0
M9067,musculoskeletal,0
M90671,musculoskeletal,0
M90672,musculoskeletal,0
M90679,musculoskeletal,0
M9068,musculoskeletal,0
M9069,musculoskeletal,0
M908,musculoskeletal,0
M9080,musculoskeletal,0
M9081,musculoskeletal,0
M90811,musculoskeletal,0
M90812,musculoskeletal,0
M90819,musculoskeletal,0
M9082,musculoskeletal,0
M90821,musculoskeletal,0
M90822,musculoskeletal,0
M90829,musculoskeletal,0
M9083,musculoskeletal,0
M90831,musculoskeletal,0
M90832,musculoskeletal,0
M90839,musculoskeletal,0
M9084,musculoskeletal,0
M90841,musculoskeletal,0
M90842,musculoskeletal,0
M90849,musculoskeletal,0
M9085,musculoskeletal,0
M90851,musculoskeletal,0
M90852,musculoskeletal,0
M90859,musculoskeletal,0
M9086,musculoskeletal,0
M90861,musculoskeletal,0
M90862,musculoskeletal,0
M90869,musculoskeletal,0
M9087,musculoskeletal,0
M90871,musculoskeletal,0
M90872,musculoskeletal,0
M90879,musculoskeletal,0
M9088,musculoskeletal,0
M9089,musculoskeletal,0
M918,musculoskeletal,0
M9180,musculoskeletal,0
M9181,musculoskeletal,0
M9182,musculoskeletal,0
M955,musculoskeletal,0
M961,musculoskeletal,0
M998,musculoskeletal,0
M9980,musculoskeletal,0
M9981,musculoskeletal,0
M9982,musculoskeletal,0
M9983,musculoskeletal,0
M9984,musculoskeletal,0
M9985,musculoskeletal,0
M9986,musculoskeletal,0
M9987,musculoskeletal,0
M9988,musculoskeletal,0
M9989,musculoskeletal,0
N02,renal,0
N020,renal,0
N021,renal,0
N022,renal,0
N023,renal,0
N024,renal,0
N025,renal,0
N026,renal,0
N027,renal,0
N028,renal,0
N029,renal,0
N03,renal,0
N030,renal,0
N031,renal,0
N032,renal,0
N033,renal,0
N034,renal,0
N035,renal,0
N036,renal,0
N037,renal,0
N038,renal,0
N039,renal,0
N04,renal,0
N040,renal,0
N041,renal,0
N042,renal,0
N043,renal,0
N044,renal,0
N045,renal,0
N046,renal,0
N047,renal,0
N048,renal,0
N049,renal,0
N05,renal,0
N050,renal,0
N051,renal,0
N052,renal,0
N053,renal,0
N054,renal,0
N055,renal,0
N056,renal,0
N057,renal,0
N058,renal,0
N059,renal,0
N08,renal,0
N13,renal,0
N130,renal,0
N131,renal,0
N132,renal,0
N133,renal,0
N1330,renal,0
N1339,renal,0
N134,renal,0
N135,renal,0
N136,renal,0
N137,renal,0
N1370,renal,0
N1371,renal,0
N1372,renal,0
N13721,renal,0
N13722,renal,0
N13729,renal,0
N1373,renal,0
N13731,renal,0
N13732,renal,0
N13739,renal,0
N138,renal,0
N139,renal,0
N18,renal,0
N181,renal,0
N182,renal,0
N183,renal,0
N184,renal,0
N185,renal,0
N186,renal,0
N189,renal,0
N19,renal,0
N250,musculoskeletal,0
N251,renal,0
N2889,renal,0
N312,renal,0
N318,renal,0
N319,renal,0
N320,renal,0
N321,renal,0
N322,renal,0
N3501,renal,0
N35010,renal,0
N35011,renal,0
N35012,renal,0
N35013,renal,0
N35014,renal,0
N35028,renal,0
N351,renal,0
N3511,renal,0
N35111,renal,0
N35112,renal,0
N35113,renal,0
N35114,renal,0
N35119,renal,0
N3512,renal,0
N358,renal,0
N359,renal,0
N360,renal,0
N361,renal,0
N362,renal,0
N364,renal,0
N3641,renal,0
N3642,renal,0
N3643,renal,0
N3644,renal,0
N365,renal,0
N368,renal,0
N37,renal,0
N3942,renal,0
N3945,renal,0
N3946,renal,0
N39490,renal,0
N39498,renal,0
N500,genitourinary,0
N80,genitourinary,0
N800,genitourinary,0
N801,genitourinary,0
N802,genitourinary,0
N803,genitourinary,0
N804,genitourinary,0
N805,genitourinary,0
N806,genitourinary,0
N808,genitourinary,0
N809,genitourinary,0
N810,genitourinary,0
N811,genitourinary,0
N8110,genitourinary,0
N8111,genitourinary,0
N8112,genitourinary,0
N812,genitourinary,0
N813,genitourinary,0
N814,genitourinary,0
N815,genitourinary,0
N816,genitourinary,0
N8181,genitourinary,0
N8182,genitourinary,0
N8183,genitourinary,0
N8184,genitourinary,0
N8189,genitourinary,0
N819,genitourinary,0
N820,genitourinary,0
N821,genitourinary,0
N824,genitourinary,0
N825,genitourinary,0
N828,genitourinary,0
N829,genitourinary,0
N87,genitourinary,0
N870,genitourinary,0
N871,genitourinary,0
N879,genitourinary,0
N880,genitourinary,0
N893,genitourinary,0
N894,genitourinary,0
N900,genitourinary,0
N901,genitourinary,0
N904,genitourinary,0
N9081,genitourinary,0
N90810,genitourinary,0
N90811,genitourinary,0
N90812,genitourinary,0
N90813,genitourinary,0
N90818,genitourinary,0
N99110,genitourinary,0
N99111,genitourinary,0
N99112,genitourinary,0
N99113,genitourinary,0
N99114,genitourinary,0
P270,pulmonary_respiratory,0
P271,pulmonary_respiratory,0
P278,pulmonary_respiratory,0
P293,cardiac,0
Q00,neurological,0
Q000,neurological,0
Q001,neurological,0
Q002,neurological,0
Q01,neurological,0
Q010,neurological,0
Q011,neurological,0
Q012,neurological,0
Q018,neurological,0
Q019,neurological,0
Q02,neurological,0
Q030,neurological,0
Q031,neurological,0
Q038,neurological,0
Q041,neurological,0
Q042,neurological,0
Q043,neurological,0
Q045,neurological,0
Q048,neurological,0
Q05,neurological,0
Q050,neurological,0
Q051,neurological,0
Q052,neurological,0
Q053,neurological,0
Q054,neurological,0
Q055,neurological,0
Q056,neurological,0
Q057,neurological,0
Q058,neurological,0
Q059,neurological,0
Q060,neurological,0
Q061,neurological,0
Q062,neurological,0
Q063,neurological,0
Q064,neurological,0
Q068,neurological,0
Q0701,neurological,0
Q0702,neurological,0
Q0703,neurological,0
Q078,neurological,0
Q079,neurological,0
Q100,ophthalmological,0
Q103,ophthalmological,0
Q107,ophthalmological,0
Q110,ophthalmological,0
Q111,ophthalmological,0
Q112,ophthalmological,0
Q130,ophthalmological,0
Q131,ophthalmological,0
Q132,ophthalmological,0
Q133,ophthalmological,0
Q134,ophthalmological,0
Q135,ophthalmological,0
Q1381,ophthalmological,0
Q1389,ophthalmological,0
Q140,ophthalmological,0
Q141,ophthalmological,0
Q142,ophthalmological,0
Q143,ophthalmological,0
Q148,ophthalmological,0
Q150,ophthalmological,0
Q16,otologic,0
Q160,otologic,0
Q161,otologic,0
Q162,otologic,0
Q163,otologic,0
Q164,otologic,0
Q165,otologic,0
Q169,otologic,0
Q171,otologic,0
Q172,otologic,0
Q174,otologic,0
Q178,otologic,0
Q179,otologic,0
Q180,otologic,0
Q181,otologic,0
Q182,otologic,0
Q189,otologic,0
Q200,cardiac,0
Q201,cardiac,0
Q202,cardiac,0
Q203,cardiac,0
Q204,cardiac,0
Q205,cardiac,0
Q208,cardiac,0
Q210,cardiac,0
Q211,cardiac,0
Q212,cardiac,0
Q213,cardiac,0
Q218,cardiac,0
Q219,cardiac,0
Q220,cardiac,0
Q221,cardiac,0
Q222,cardiac,0
Q223,cardiac,0
Q225,cardiac,0
Q229,cardiac,0
Q230,cardiac,0
Q231,cardiac,0
Q232,cardiac,0
Q233,cardiac,0
Q234,cardiac,0
Q238,cardiac,0
Q242,cardiac,0
Q243,cardiac,0
Q244,cardiac,0
Q245,cardiac,0
Q246,cardiac,0
Q248,cardiac,0
Q251,cardiac,0
Q252,cardiac,0
Q2521,cardiac,0
Q2529,cardiac,0
Q253,cardiac,0
Q254,cardiac,0
Q2540,cardiac,0
Q2541,cardiac,0
Q2542,cardiac,0
Q2543,cardiac,0
Q2544,cardiac,0
Q2545,cardiac,0
Q2546,cardiac,0
Q2547,cardiac,0
Q2548,cardiac,0
Q2549,cardiac,0
Q255,cardiac,0
Q256,cardiac,0
Q257,cardiac,0
Q2571,cardiac,0
Q2572,cardiac,0
Q2579,cardiac,0
Q269,cardiac,0
Q282,cardiac,0
Q283,cardiac,0
Q288,cardiac,0
Q300,pulmonary_respiratory,0
Q301,pulmonary_respiratory,0
Q308,pulmonary_respiratory,0
Q310,pulmonary_respiratory,0
Q311,pulmonary_respiratory,0
Q318,pulmonary_respiratory,0
Q321,pulmonary_respiratory,0
Q324,pulmonary_respiratory,0
Q330,pulmonary_respiratory,0
Q332,pulmonary_respiratory,0
Q333,pulmonary_respiratory,0
Q334,pulmonary_respiratory,0
Q336,pulmonary_respiratory,0
Q338,pulmonary_respiratory,0
Q339,pulmonary_respiratory,0
Q34,pulmonary_respiratory,0
Q340,pulmonary_respiratory,0
Q341,pulmonary_respiratory,0
Q348,pulmonary_respiratory,0
Q349,pulmonary_respiratory,0
Q351,craniofacial,0
Q353,craniofacial,0
Q355,craniofacial,0
Q359,craniofacial,0
Q36,craniofacial,0
Q360,craniofacial,0
Q361,craniofacial,0
Q369,craniofacial,0
Q37,craniofacial,0
Q370,craniofacial,0
Q371,craniofacial,0
Q372,craniofacial,0
Q373,craniofacial,0
Q374,craniofacial,0
Q375,craniofacial,0
Q378,craniofacial,0
Q379,craniofacial,0
Q382,gastrointestinal,0
Q383,gastrointestinal,0
Q384,gastrointestinal,0
Q385,craniofacial,0
Q388,gastrointestinal,0
Q390,gastrointestinal,0
Q391,gastrointestinal,0
Q392,gastrointestinal,0
Q393,gastrointestinal,0
Q394,gastrointestinal,0
Q395,gastrointestinal,0
Q396,gastrointestinal,0
Q398,gastrointestinal,0
Q402,gastrointestinal,0
Q409,gastrointestinal,0
Q41,gastrointestinal,0
Q410,gastrointestinal,0
Q411,gastrointestinal,0
Q412,gastrointestinal,0
Q418,gastrointestinal,0
Q419,gastrointestinal,0
Q42,gastrointestinal,0
Q420,gastrointestinal,0
Q421,gastrointestinal,0
Q422,gastrointestinal,0
Q423,gastrointestinal,0
Q428,gastrointestinal,0
Q429,gastrointestinal,0
Q431,gastrointestinal,0
Q433,gastrointestinal,0
Q437,gastrointestinal,0
Q438,gastrointestinal,0
Q441,gastrointestinal,0
Q442,gastrointestinal,0
Q443,gastrointestinal,0
Q445,gastrointestinal,0
Q446,gastrointestinal,0
Q447,gastrointestinal,0
Q450,gastrointestinal,0
Q458,gastrointestinal,0
Q459,gastrointestinal,0
Q540,genitourinary,0
Q541,genitourinary,0
Q542,genitourinary,0
Q543,genitourinary,0
Q548,genitourinary,0
Q549,genitourinary,0
Q563,genitourinary,0
Q564,genitourinary,0
Q600,genitourinary,0
Q601,genitourinary,0
Q602,genitourinary,0
Q603,genitourinary,0
Q604,genitourinary,0
Q605,genitourinary,0
Q6100,genitourinary,0
Q6101,genitourinary,0
Q6102,genitourinary,0
Q6119,genitourinary,0
Q612,genitourinary,0
Q613,genitourinary,0
Q614,genitourinary,0
Q615,genitourinary,0
Q618,genitourinary,0
Q619,genitourinary,0
Q6210,genitourinary,0
Q6211,genitourinary,0
Q6212,genitourinary,0
Q6231,genitourinary,0
Q6239,genitourinary,0
Q624,genitourinary,0
Q625,genitourinary,0
Q6261,genitourinary,0
Q6262,genitourinary,0
Q6263,genitourinary,0
Q628,genitourinary,0
Q640,genitourinary,0
Q6410,genitourinary,0
Q6419,genitourinary,0
Q6431,genitourinary,0
Q644,genitourinary,0
Q645,genitourinary,0
Q646,genitourinary,0
Q6471,genitourinary,0
Q6473,genitourinary,0
Q6474,genitourinary,0
Q6475,genitourinary,0
Q6479,genitourinary,0
Q649,genitourinary,0
Q650,musculoskeletal,0
Q6500,musculoskeletal,0
Q6501,musculoskeletal,0
Q6502,musculoskeletal,0
Q651,musculoskeletal,0
Q652,musculoskeletal,0
Q653,musculoskeletal,0
Q6530,musculoskeletal,0
Q6531,musculoskeletal,0
Q6532,musculoskeletal,0
Q654,musculoskeletal,0
Q655,musculoskeletal,0
Q667,musculoskeletal,0
Q6689,musculoskeletal,0
Q670,musculoskeletal,0
Q671,musculoskeletal,0
Q672,musculoskeletal,0
Q673,musculoskeletal,0
Q674,musculoskeletal,0
Q675,musculoskeletal,0
Q688,musculoskeletal,0
Q710,musculoskeletal,0
Q7100,musculoskeletal,0
Q7101,musculoskeletal,0
Q7102,musculoskeletal,0
Q7103,musculoskeletal,0
Q711,musculoskeletal,0
Q7110,musculoskeletal,0
Q7111,musculoskeletal,0
Q7112,musculoskeletal,0
Q7113,musculoskeletal,0
Q712,musculoskeletal,0
Q7120,musculoskeletal,0
Q7121,musculoskeletal,0
Q7122,musculoskeletal,0
Q7123,musculoskeletal,0
Q713,musculoskeletal,0
Q7130,musculoskeletal,0
Q7131,musculoskeletal,0
Q7132,musculoskeletal,0
Q7133,musculoskeletal,0
Q714,musculoskeletal,0
Q7140,musculoskeletal,0
Q7141,musculoskeletal,0
Q7142,musculoskeletal,0
Q7143,musculoskeletal,0
Q715,musculoskeletal,0
Q7150,musculoskeletal,0
Q7151,musculoskeletal,0
Q7152,musculoskeletal,0
Q7153,musculoskeletal,0
Q716,musculoskeletal,0
Q7160,musculoskeletal,0
Q7161,musculoskeletal,0
Q7162,musculoskeletal,0
Q7163,musculoskeletal,0
Q7189,musculoskeletal,0
Q71891,musculoskeletal,0
Q71892,musculoskeletal,0
Q71893,musculoskeletal,0
Q71899,musculoskeletal,0
Q719,musculoskeletal,0
Q7190,musculoskeletal,0
Q7191,musculoskeletal,0
Q7192,musculoskeletal,0
Q7193,musculoskeletal,0
Q720,musculoskeletal,0
Q7200,musculoskeletal,0
Q7201,musculoskeletal,0
Q7202,musculoskeletal,0
Q7203,musculoskeletal,0
Q721,musculoskeletal,0
Q7210,musculoskeletal,0
Q7211,musculoskeletal,0
Q7212,musculoskeletal,0
Q7213,musculoskeletal,0
Q722,musculoskeletal,0
Q7220,musculoskeletal,0
Q7221,musculoskeletal,0
Q7222,musculoskeletal,0
Q7223,musculoskeletal,0
Q723,musculoskeletal,0
Q7230,musculoskeletal,0
Q7231,musculoskeletal,0
Q7232,musculoskeletal,0
Q7233,musculoskeletal,0
Q724,musculoskeletal,0
Q7240,musculoskeletal,0
Q7241,musculoskeletal,0
Q7242,musculoskeletal,0
Q7243,musculoskeletal,0
Q725,musculoskeletal,0
Q7250,musculoskeletal,0
Q7251,musculoskeletal,0
Q7252,musculoskeletal,0
Q7253,musculoskeletal,0
Q726,musculoskeletal,0
Q7260,musculoskeletal,0
Q7261,musculoskeletal,0
Q7262,musculoskeletal,0
Q7263,musculoskeletal,0
Q727,musculoskeletal,0
Q7270,musculoskeletal,0
Q7271,musculoskeletal,0
Q7272,musculoskeletal,0
Q7273,musculoskeletal,0
Q7289,musculoskeletal,0
Q72891,musculoskeletal,0
Q72892,musculoskeletal,0
Q72893,musculoskeletal,0
Q72899,musculoskeletal,0
Q73,musculoskeletal,0
Q730,musculoskeletal,0
Q731,musculoskeletal,0
Q738,musculoskeletal,0
Q740,musculoskeletal,0
Q750,craniofacial,0
Q759,craniofacial,0
Q760,musculoskeletal,0
Q761,musculoskeletal,0
Q762,musculoskeletal,0
Q763,musculoskeletal,0
Q764,musculoskeletal,0
Q7641,musculoskeletal,0
Q76411,musculoskeletal,0
Q76412,musculoskeletal,0
Q76413,musculoskeletal,0
Q76414,musculoskeletal,0
Q76415,musculoskeletal,0
Q76419,musculoskeletal,0
Q7642,musculoskeletal,0
Q76425,musculoskeletal,0
Q76426,musculoskeletal,0
Q76427,musculoskeletal,0
Q76428,musculoskeletal,0
Q76429,musculoskeletal,0
Q7649,musculoskeletal,0
Q771,musculoskeletal,0
Q774,musculoskeletal,0
Q776,musculoskeletal,0
Q778,musculoskeletal,0
Q780,musculoskeletal,0
Q781,musculoskeletal,0
Q782,musculoskeletal,0
Q783,musculoskeletal,0
Q784,musculoskeletal,0
Q788,musculoskeletal,0
Q789,musculoskeletal,0
Q790,musculoskeletal,0
Q791,musculoskeletal,0
Q792,musculoskeletal,0
Q793,musculoskeletal,0
Q794,musculoskeletal,0
Q7951,genitourinary,0
Q7959,musculoskeletal,0
Q796,musculoskeletal,0
Q798,musculoskeletal,0
Q799,musculoskeletal,0
Q803,dermatological,0
Q804,dermatological,0
Q809,dermatological,0
Q820,dermatological,0
Q824,dermatological,0
Q850,neurological,0
Q8500,neurological,0
Q8501,neurological,0
Q8502,neurological,0
Q8503,neurological,0
Q8509,neurological,0
Q851,genetic,0
Q858,genetic,0
Q871,genetic,0
Q872,genetic,0
Q873,genetic,0
Q8740,genetic,0
Q875,genetic,0
Q8781,genetic,0
Q8789,genetic,0
Q8901,genetic,0
Q891,genetic,0
Q892,genetic,0
Q893,genetic,0
Q894,genetic,0
Q897,genetic,0
Q898,genetic,0
