NOBS,NRX,AGE_DAYS_ROUNDED,NMEMB,rawmean,rawlwr,rawupr,proplwr,propupr,lwr,upr,Indication
82216,0.638846121554934,530,124759,0.6589985492028632,0.6545015651017361,0.6635187598605048,0.006823966618085462,0.006859211849721616,0.6344866569473498,0.6432281024420523,Non-respiratory conditions
83058,0.6458340906569952,535,124759,0.6657475612981829,0.6612275695132928,0.6702907795005122,0.006789347866444059,0.006824235590844935,0.6414492983515162,0.6502414146442376,Non-respiratory conditions
83896,0.6526035757013532,540,124759,0.672464511578323,0.6679217369127669,0.6770305125249867,0.006755411753839411,0.006789950797473269,0.6481949698354627,0.6570347218706205,Non-respiratory conditions
84699,0.6589235983097296,545,124759,0.678900920975641,0.6743364214949076,0.683488646608747,0.006723366163907778,0.006757577565976746,0.6544934136842536,0.6633763256353601,Non-respiratory conditions
85942,0.6689305589569943,550,124759,0.6888641300427224,0.6842662038261719,0.6934852822159385,0.006674648912646058,0.0067083652228045725,0.6644656823290163,0.6734179894551726,Non-respiratory conditions
87395,0.6802180633323375,555,124759,0.7005105844067362,0.6958738891153222,0.7051705054313577,0.006619022459654623,0.006652177894739499,0.6757156846936779,0.6847429948968393,Non-respiratory conditions
88560,0.6890995282459558,560,124759,0.709848588077814,0.7051810403732016,0.7145393613404529,0.006575413099364732,0.006608132130460315,0.6845684141811612,0.6936531889796429,Non-respiratory conditions
89584,0.6969654055773776,565,124759,0.7180564127638086,0.7133619138791484,0.7227741370553461,0.006537785612959067,0.006570130434987569,0.6924087951760637,0.701544559200695,Non-respiratory conditions
90555,0.7041324364825151,570,124759,0.7258394183986726,0.7211195051899395,0.7305825568733307,0.006502696173688186,0.006534693975593542,0.6995536771820305,0.7087337264732174,Non-respiratory conditions
91442,0.7108541536495131,575,124759,0.7329491259147637,0.7282061157673956,0.7377153612012646,0.006471131460111306,0.006502818705939984,0.706254122972281,0.7154767093370603,Non-respiratory conditions
92378,0.7180853777393873,580,124759,0.7404515906668055,0.7356843288021376,0.7452420775387946,0.006438316730976039,0.006469682734660613,0.7134621166376186,0.7227311623097601,Non-respiratory conditions
93274,0.7248905421328697,585,124759,0.7476334372670509,0.7428430749185776,0.7524470244985292,0.006407367714831359,0.006438432247057056,0.720245901876421,0.7295577007749247,Non-respiratory conditions
94164,0.7316127817807012,590,124759,0.7547671911445266,0.7499539925862964,0.7596036144640386,0.006377063834652827,0.006407834596225644,0.7269472403690378,0.7363008354748365,Non-respiratory conditions
94968,0.7379466907581369,595,124759,0.7612116159956396,0.756377880478589,0.7660685761654843,0.006350054853968838,0.006380564967459111,0.7332606887925179,0.7426552075610406,Non-respiratory conditions
95771,0.7443275255047059,600,124759,0.7676480253929576,0.7627938650500026,0.7725254102817203,0.006323419304661421,0.0063536734641712065,0.7396208304609386,0.7490567395521573,Non-respiratory conditions
96610,0.7508054974971339,605,124759,0.7743729911268926,0.7694975815387518,0.7792716251504858,0.006295944775974117,0.006325936053715522,0.7460784675473942,0.7555550450630788,Non-respiratory conditions
97447,0.7573605598858639,610,124759,0.7810819259532379,0.7761854095157071,0.7860016667175511,0.006268889696244101,0.006298623231243181,0.7526127500756538,0.7621308887027883,Non-respiratory conditions
98231,0.763270225472297,615,124759,0.7873660417284525,0.7824498370221095,0.7923054706610516,0.006243861743834927,0.006273357842250768,0.7585044717112622,0.7680584927270201,Non-respiratory conditions
99012,0.7693968654699764,620,124759,0.7936261111422823,0.7886903714690767,0.7985850749427913,0.006219225405904911,0.0062484887163949746,0.764611812937022,0.7742044331022953,Non-respiratory conditions
99826,0.7757812892184232,625,124759,0.8001506905313445,0.7951946722934705,0.8051299327946262,0.0061938561030083945,0.0062228806676092865,0.7709762115455979,0.7806088836053935,Non-respiratory conditions
100662,0.7822642751095799,630,124759,0.8068516099038947,0.8018748509083702,0.8118515928214661,0.006168121788983369,0.006196905175868679,0.7774391737895332,0.7871118926449036,Non-respiratory conditions
101403,0.7883278031614853,635,124759,0.8127910611659279,0.8077959902043409,0.8178093559590168,0.006145578119943545,0.006174151061516709,0.7834830730630329,0.793195058104198,Non-respiratory conditions
102252,0.7949361913145709,640,124759,0.8195961814378121,0.8145802116123788,0.8246353749922174,0.006120050262598593,0.0061483858374804445,0.7900711418681671,0.7998237657349501,Non-respiratory conditions
103030,0.8009017851630643,645,124759,0.8258322044902572,0.8207971595781459,0.8308904730384996,0.0060969345645937026,0.006125056059498953,0.7960187393862588,0.8058073534953408,Non-respiratory conditions
103833,0.8069572626367593,650,124759,0.8322686138875752,0.8272139563141084,0.8373464950024451,0.00607334878322059,0.006101252684696066,0.8020563297276133,0.8118807128018568,Non-respiratory conditions
104569,0.8126534349334258,655,124759,0.8381679878806338,0.8330954205736837,0.8432637786431225,0.006051969748661601,0.0060796771484601005,0.8077352809290628,0.8175941054514081,Non-respiratory conditions
105347,0.8187209965534674,660,124759,0.8444040109330789,0.8393125802622745,0.8495186649696375,0.006029614503107717,0.00605711717416733,0.8137844245586499,0.8236800855625428,Non-respiratory conditions
106123,0.8245479560056804,665,124759,0.8506240030779343,0.8455138267945431,0.8557574026385107,0.006007561819206001,0.006034863279194502,0.8195944331870764,0.829523990187314,Non-respiratory conditions
106871,0.8303539731997587,670,124759,0.8566195625165318,0.8514913817711772,0.8617709664546135,0.005986532376507133,0.00601364265246073,0.825383032255237,0.835347425269633,Non-respiratory conditions
107608,0.8359058627879643,675,124759,0.8625269519633854,0.8573810930481324,0.8676960339890115,0.005966026804773321,0.005992951308779032,0.8309188260043041,0.8409154059223755,Non-respiratory conditions
108406,0.8423112177528321,680,124759,0.8689232840917288,0.8637583519466093,0.8741114392589998,0.005944060010451097,0.005970786215832731,0.8373044693270332,0.847340477961232,Non-respiratory conditions
109115,0.8476484172467317,685,124759,0.8746062408323247,0.8694244214822617,0.8798112831269698,0.005924745454745096,0.005951297911722664,0.8426263161394272,0.8526930255021672,Non-respiratory conditions
109881,0.8538020666217245,690,124759,0.8807460784392308,0.8755460757810526,0.8859693039590305,0.005904088346772017,0.005930455607654562,0.8487611437897333,0.8588655018755484,Non-respiratory conditions
110665,0.8597415315461162,695,124759,0.8870301942144454,0.8818116464763655,0.8922719647301299,0.005883168095198268,0.005909348463979454,0.8546835275976072,0.8648220438449776,Non-respiratory conditions
111412,0.8652843160187872,700,124759,0.8930177381992481,0.8877815816119149,0.8982771174849603,0.0058634407395891505,0.005889445484383787,0.8602107727089151,0.8703803608264722,Non-respiratory conditions
112115,0.8705261154667316,705,124759,0.8986526022170745,0.8933999278216683,0.9039284992370249,0.0058450555670203335,0.005870897170869068,0.8654378419492862,0.875636884775193,Non-respiratory conditions
112871,0.8766884613674967,710,124759,0.9047122852860314,0.8994419054716881,0.9100058876462884,0.005825476121037792,0.005851144553191723,0.871581333670211,0.8818180922830732,Non-respiratory conditions
113609,0.8824245122510832,715,124759,0.9106276901866799,0.905340083614293,0.9159385192289804,0.005806551491205972,0.005832053098683817,0.8773006688835949,0.8875708588621117,Non-respiratory conditions
114283,0.8878026837594027,720,124759,0.9160301060444537,0.910726815452579,0.9213566190374765,0.0057894282697486575,0.005814779402855448,0.8826628138040873,0.8929650605187267,Non-respiratory conditions
115015,0.8933209963561508,725,124759,0.9218974182223326,0.9165771462481046,0.9272409125237114,0.005771002140874786,0.005796191849286785,0.888165638973691,0.898498856234027,Non-respiratory conditions
115808,0.8994277369170067,730,124759,0.9282536730817015,0.9229150654779648,0.9336155029332179,0.005751237790434079,0.0057762549257852755,0.894254914126685,0.9046230608127614,Non-respiratory conditions
117298,0.9107131447499812,735,124759,0.9401966992361273,0.934823809068449,0.9455928115046343,0.005714644788737868,0.00573934398290393,0.9055087426233006,0.9159400407574535,Non-respiratory conditions
118309,0.9185571964868956,740,124759,0.9483003230227879,0.9429042951867789,0.9537195728615001,0.005690209847033176,0.005714697872756076,0.9133304132823826,0.9238064733436641,Non-respiratory conditions
119339,0.9266208270213351,745,124759,0.9565562404315521,0.9511367415362417,0.9619989612308808,0.0056656353973137345,0.005689911966779113,0.9213709312638749,0.9318932179536705,Non-respiratory conditions
120186,0.9334097955561065,750,124759,0.9633453297958464,0.957906605730467,0.9688072756850449,0.005645664018044243,0.00566976941732407,0.9281400774592453,0.9387020138687812,Non-respiratory conditions
121004,0.9395620639028252,755,124759,0.9699019710000881,0.96444474420508,0.9753824195422625,0.00562657563153633,0.005650517996703642,0.9342755468897536,0.9448710762539281,Non-respiratory conditions
121796,0.9456772115243911,760,124759,0.9762502104056621,0.970775128483829,0.9817485140011815,0.005608277328368551,0.005632063928810504,0.9403735914590441,0.9510033260357157,Non-respiratory conditions
122568,0.951629903251223,765,124759,0.9824381407353378,0.9769457103607097,0.9879537927127142,0.00559061191426985,0.005614248621544863,0.9463097097761313,0.956972590123772,Non-respiratory conditions
123352,0.9580263083648014,770,124759,0.9887222565105523,0.9832122638433981,0.9942554707090969,0.00557284174688287,0.00559632815192476,0.952687379358934,0.9633877379645879,Non-respiratory conditions
124046,0.9635895204330464,775,124759,0.9942849814442245,0.9887594890760514,0.9998336952811867,0.005557252167429105,0.0055806071101492,0.9582346104821078,0.9689669349620402,Non-respiratory conditions
124809,0.9695986133067646,780,124759,1.000400772689746,0.9948582895392298,1.0059664772408288,0.005540262764506056,0.005563474862297954,0.9642267822129443,0.9749929508184157,Non-respiratory conditions
125513,0.9750995867854609,785,124759,1.0060436521613672,1.0004855380710531,1.0116249875898538,0.005524724576685195,0.005547806416248195,0.9697124301336317,0.9805092505295103,Non-respiratory conditions
126225,0.9807962765093089,790,124759,1.0117506552633477,1.0061767771322652,1.0173477546700314,0.005509142101451613,0.005532093680954188,0.9753929304494445,0.9862221333928894,Non-respiratory conditions
126939,0.9862676086436912,795,124759,1.0174736892729181,1.0118840474049415,1.0230865523542776,0.005493647577237054,0.005516469998718461,0.9808494019849584,0.9917083243174819,Non-respiratory conditions
127676,0.9920617987803017,800,124759,1.0233810787197717,1.0177752117490073,1.0290101668402445,0.005477790323988787,0.005500480942558244,0.9866274922581441,0.9975186157983328,Non-respiratory conditions
128354,0.997591231387141,805,124759,1.0288155563927253,1.023194804514068,1.0344595293629988,0.005463323181431083,0.005485893885647153,0.9921410680871112,1.003063911023783,Non-respiratory conditions
129037,1.0030031541985074,810,124759,1.0342901113346532,1.0286544044734354,1.0399490392294302,0.005448864684537583,0.0054713158646316805,0.9975379257331153,1.0084909012683494,Non-respiratory conditions
129735,1.0084151105878678,815,124759,1.039884898083505,1.034233948635432,1.0455590685062792,0.005434206668918468,0.005456537000615857,1.002935174468873,1.0139175649507706,Non-respiratory conditions
130445,1.0138650913651805,820,124759,1.045575870277896,1.0399094582021442,1.0512655032689637,0.005419417410852891,0.005441626143835581,1.00837053323678,1.0193821661526756,Non-respiratory conditions
131116,1.0191606326870577,825,124759,1.0509542397742848,1.0452732530570075,1.0566584473511997,0.005405550976698531,0.0054276460011617855,1.0136515079336235,1.024692275819603,Non-respiratory conditions
131800,1.0244806660188301,830,124759,1.0564368101700077,1.050741004774827,1.0621558363685066,0.005391524926383599,0.005413505231400086,1.0189571529713914,1.0300266974637913,Non-respiratory conditions
132512,1.030125564539128,835,124759,1.0621438132719885,1.056432623374795,1.0678782239143387,0.005377040120019091,0.00539890226793781,1.024586538049944,1.035687111785779,Non-respiratory conditions
133220,1.0357966423715774,840,124759,1.0678187545587894,1.0620923075188584,1.0735684222865054,0.005362751886013721,0.005384497793440339,1.0302419219741725,1.04137388710688,Non-respiratory conditions
133954,1.0415257941469402,845,124759,1.0737020976442582,1.0679598759131363,1.0794675400041671,0.005348058594390815,0.005369685290322649,1.035955653172273,1.0471184598832626,Non-respiratory conditions
134624,1.0465130076034472,850,124759,1.0790724516868522,1.0733158684024395,1.0848522555466202,0.0053347514111899575,0.005356270425338749,1.040930120859306,1.052118414275806,Non-respiratory conditions
135352,1.0520648972185134,855,124759,1.0849077020495514,1.0791355544260235,1.0907030701908278,0.0053204043188406856,0.005341807538399845,1.0464674865956514,1.0576848254173612,Non-respiratory conditions
136030,1.0574246463952282,860,124759,1.090342179722505,1.0845555743392918,1.0961520055702323,0.005307146225128968,0.005328442718051946,1.0518127391747534,1.0630590730522014,Non-respiratory conditions
136689,1.062439573825007,865,124759,1.095624363773355,1.089823740278298,1.1014482076815635,0.005294354239330227,0.005315548011501962,1.0568146423632943,1.0680870223889936,Non-respiratory conditions
137336,1.067318682078549,870,124759,1.100810362378666,1.0949960088697455,1.106647936250671,0.005281884789271721,0.005302978670541293,1.0616812277663727,1.0729786502842817,Non-respiratory conditions
138037,1.0726044514413184,875,124759,1.1064291954889025,1.1006000024831266,1.1122816088039142,0.005268473599162503,0.005289460309681822,1.0669534632065556,1.0782779501152053,Non-respiratory conditions
138681,1.077594871982757,880,124759,1.1115911477328289,1.1057483550392324,1.1174571606865515,0.0052562425542100125,0.005277131763496722,1.0719307719604427,1.0832814821098784,Non-respiratory conditions
139344,1.0829383806071666,885,124759,1.1169053935988587,1.1110486329320302,1.1227853744756107,0.005243739264215585,0.005264529037509359,1.0772597341000507,1.0886395411577063,Non-respiratory conditions
140051,1.088644769465553,890,124759,1.1225723194318646,1.1167007003691034,1.1284671586514088,0.005230504049603566,0.005251188825435792,1.0829506085902836,1.0943614487138396,Non-respiratory conditions
140731,1.0938042443989018,895,124759,1.1280228280124078,1.1221369533306875,1.1339319228001776,0.005217868411485341,0.005238453195297214,1.088096917783704,1.0995340867380028,Non-respiratory conditions
141395,1.098919000056549,900,124759,1.1333450893322325,1.1274453276547791,1.139268071066549,0.005205618070776283,0.0052261061437221335,1.0931984474515353,1.1046620673941976,Non-respiratory conditions
142062,1.1042118894725295,905,124759,1.138691397013442,1.132777718387565,1.1446282956471212,0.005193398879966506,0.005213790715597287,1.098477276682497,1.1099690191699134,Non-respiratory conditions
142710,1.1093241219282661,910,124759,1.1438854110725478,1.1379582431868611,1.1498357989187034,0.00518160982587336,0.00520190902738784,1.1035760371580043,1.115094725092424,Non-respiratory conditions
143423,1.114770198849513,915,124759,1.1496004296283233,1.1436584547327378,1.155565624432667,0.005168730580160503,0.005188928823097578,1.109008252032868,1.1205546620654534,Non-respiratory conditions
144126,1.1201397702091227,920,124759,1.1552352936461499,1.149278755403773,1.1612150517466755,0.005156125574710375,0.00517622525334415,1.1143641888926972,1.1259378659749544,Non-respiratory conditions
144856,1.125773009899081,925,124759,1.161086574916439,1.1551149515362649,1.1670814181025986,0.005143133603628017,0.005163131945256582,1.1199830089018117,1.1315855244895987,Non-respiratory conditions
145482,1.1305430687142077,930,124759,1.1661042489920568,1.1601197198361126,1.1721119979095682,0.005132070448347134,0.005151982700264013,1.1247410420406758,1.1363676070461268,Non-respiratory conditions
146203,1.13625973914647,935,124759,1.1718833911781916,1.1658840320609607,1.1779059700061847,0.005119416455931913,0.005139230467237927,1.1304427523396705,1.1420992398165872,Non-respiratory conditions
146896,1.1415364098361134,940,124759,1.1774381006580688,1.1714245219258559,1.1834748990525643,0.005107341718305092,0.005127062213394995,1.1357061933071932,1.1473891380281986,Non-respiratory conditions
147550,1.1467926843025056,945,124759,1.1826802074399443,1.1766532400619067,1.188730394434827,0.005096024555178484,0.005115657602809781,1.140948600623601,1.1526592830168043,Non-respiratory conditions
148199,1.1518689960837698,950,124759,1.187882236952845,1.1818420125893125,1.1939456808884301,0.005084867990809296,0.005104415022771158,1.1460118942959778,1.1577486134916442,Non-respiratory conditions
148884,1.1572901151062658,955,124759,1.193372822802363,1.1873186375385887,1.1994502275912302,0.005073171726466383,0.005092628785190371,1.1514189836149897,1.1631837640592722,Non-respiratory conditions
149563,1.1627435869967355,960,124759,1.1988153159291113,1.1927473237103368,1.2049065276267499,0.005061657236228816,0.005081025923428214,1.156858177505735,1.168651517304566,Non-respiratory conditions
150202,1.1681807091570808,965,124759,1.203937190904063,1.1978562336977203,1.2100413675460502,0.0050508923989434976,0.005070178650601686,1.162280354092607,1.174103594048694,Non-respiratory conditions
150837,1.172828469149949,970,124759,1.2090270040638351,1.202933190319241,1.215144037201397,0.005040262727061728,0.005059467751341461,1.1669171055316558,1.1787623569674683,Non-respiratory conditions
151502,1.1779403593554227,975,124759,1.2143572808374545,1.2082500321358378,1.2204877488876342,0.00502920252382807,0.005048323213372553,1.1720162587272336,1.1838869830155252,Non-respiratory conditions
152174,1.1833224986396786,980,124759,1.2197436657876386,1.2136228706277876,1.225887680251476,0.00501809956594325,0.005037135782025108,1.177384468522884,1.1892830547392519,Non-respiratory conditions
152820,1.1885784051556518,985,124759,1.2249216489391548,1.2187878596084982,1.2310786575312234,0.005007495243445763,0.005026450954965868,1.1826266044453726,1.1945527362152983,Non-respiratory conditions
153457,1.1935789302423432,990,124759,1.2300274930065165,1.2238809174040803,1.2361972878286471,0.004997104241476967,0.0050159812339234935,1.1876144919074916,1.1995658997576453,Non-respiratory conditions
154119,1.1986202764096667,995,124759,1.2353337234187514,1.2291738878178438,1.2415167781962728,0.004986373709494818,0.005005169583171442,1.1926435077757103,1.204619574158925,Non-respiratory conditions
154768,1.2037612265788378,1000,124759,1.2405357529316523,1.2343629453416327,1.2467317796563195,0.004975920746687003,0.004994637768419568,1.1977714061174467,1.2097735778652674,Non-respiratory conditions
155419,1.208615738357288,1005,124759,1.2457538133521429,1.2395680210930773,1.251962824704025,0.0049655013637249085,0.004984139952319056,1.2026143552602555,1.2146396483458362,Non-respiratory conditions
156090,1.2139940140441854,1010,124759,1.251132182848532,1.2449330354347055,1.2573545493123328,0.004954830112124965,0.0049733885428747855,1.2079788799474598,1.2200316779647513,Non-respiratory conditions
156754,1.2190432436665626,1015,124759,1.2564544441683565,1.2502421091516673,1.262689998192896,0.0049443376522903615,0.004962817437178841,1.2130158822571318,1.225093132732906,Non-respiratory conditions
157340,1.223980325560951,1020,124759,1.2611515000921778,1.2549275498021304,1.267398669353121,0.004935132923833892,0.0049535438529681374,1.2179398199581501,1.2300433657787873,Non-respiratory conditions
157996,1.2291650782302068,1025,124759,1.266409637781643,1.2601727103588696,1.272669784134188,0.004924889417059822,0.004943223871472553,1.2231115761446114,1.2352411163868948,Non-respiratory conditions
158633,1.2341877625059565,1030,124759,1.2715154818490049,1.2652659789119212,1.2777882036761712,0.004915003416235122,0.004933264216370128,1.228121725436964,1.240276336831009,Non-respiratory conditions
159269,1.2392062765899574,1035,124759,1.2766133104625719,1.2703512769173078,1.2828985628585294,0.0049051921156885855,0.004923379965136151,1.2331277317323166,1.2453073599447915,Non-respiratory conditions
159886,1.2439703604770262,1040,124759,1.2815588454540354,1.275284679529257,1.2878562301915197,0.004895729873844099,0.004913847506747341,1.2378802176210622,1.250083041131324,Non-respiratory conditions
160506,1.2487663217197342,1045,124759,1.2865284268068837,1.2802420930696679,1.292837979318854,0.00488627659228512,0.004904324211187756,1.2426645040726811,1.2548906766254602,Non-respiratory conditions
161096,1.253270438000339,1050,124759,1.2912575445458845,1.2849596535650352,1.2975786542655767,0.004877331410337812,0.004895312903604586,1.247157822727432,1.2594055889471882,Non-respiratory conditions
161711,1.2580556786944497,1055,124759,1.2961870486297582,1.2898771331971395,1.3025201827639958,0.004868059312341638,0.0048859723918184515,1.251931389032337,1.2642025040079212,Non-respiratory conditions
162322,1.2627244065861232,1060,124759,1.3010844908984522,1.2947626518431297,1.3074295486186218,0.00485889970985442,0.004876745334031347,1.2565889553333358,1.2688823919441095,Non-respiratory conditions
162900,1.2672591225959022,1065,124759,1.305717423191914,1.2993843251450259,1.3120737398690538,0.00485028225433831,0.004868064532371353,1.261112558161927,1.2734282217839354,Non-respiratory conditions
163527,1.2720733786074492,1070,124759,1.3107431127213267,1.3043978237638671,1.317111620271717,0.004840985923081187,0.0048586999913111896,1.2659152892884842,1.2782540015210364,Non-respiratory conditions
164156,1.277081927712288,1075,124759,1.3157848331583293,1.3094273378645958,1.3221655470077687,0.0048317134637229295,0.004849359628293872,1.2709114337678833,1.2832749572545596,Non-respiratory conditions
164771,1.2823711017278365,1080,124759,1.320714337242203,1.314344929885434,1.327106963118488,0.0048226987298927,0.0048402790035833795,1.2761866122442826,1.288578135646332,Non-respiratory conditions
165406,1.287359999224168,1085,124759,1.325804150401975,1.3194224669017174,1.3322090523845935,0.004813443598228902,0.004830956352547641,1.2811633644772864,1.2935791791904356,Non-respiratory conditions
166005,1.2920203155042242,1090,124759,1.33060540722513,1.3242121651317091,1.3370218677660588,0.004804761846529354,0.004822211382944635,1.2858124655873486,1.2982507105766445,Non-respiratory conditions
166661,1.2969429180817809,1095,124759,1.3358635449145952,1.3294576682275152,1.3422926400112294,0.0047953076580808844,0.004812688482374274,1.2907236777746096,1.30318470032593,Non-respiratory conditions
167572,1.3040424168604396,1100,124759,1.3431656233217644,1.3367422418992012,1.3496122231015442,0.004782270563683413,0.004799556858696843,1.2978061331964934,1.3103012425863139,Non-respiratory conditions
168452,1.310834119034043,1105,124759,1.350219222661291,1.3437789772877793,1.3566826863418668,0.004769777577909138,0.004786973531480533,1.3045817318447162,1.3171090472660205,Non-respiratory conditions
169229,1.3168877167822752,1110,124759,1.356447230259941,1.3499921313650045,1.362925547417985,0.004758827878397855,0.004775944845862208,1.310620874802932,1.3231770998858208,Non-respiratory conditions
169899,1.3218115211609862,1115,124759,1.3618175843025353,1.3553497047081315,1.3683086821223849,0.004749446378838124,0.004766495817554038,1.3155336482183018,1.3281119302481947,Non-respiratory conditions
170563,1.3269918151354991,1120,124759,1.36713984562236,1.3606593246215266,1.3736435848115336,0.0047402034412092585,0.004757186479495001,1.3207016039669373,1.3333045626568623,Non-respiratory conditions
171219,1.332103873539514,1125,124759,1.3723979833118252,1.3659049973513515,1.3789141874241935,0.004731124673329083,0.004748042617086641,1.325801524035974,1.338428759501466,Non-respiratory conditions
171887,1.3371113663237202,1130,124759,1.3777523064468296,1.3712466520229367,1.3842811789857188,0.0047219332484157986,0.004738785417624843,1.3307976157062416,1.3434476501681956,Non-respiratory conditions
172519,1.342134382911779,1135,124759,1.3828180732452169,1.3763004557322696,1.3893589088384484,0.004713286323812424,0.004730076732278572,1.3358085192800824,1.348482781527981,Non-respiratory conditions
173113,1.3467080899462451,1140,124759,1.3875792527993973,1.3810504114569346,1.3941313121896928,0.004705202480716647,0.004721935253122939,1.3403715557006288,1.3530671583518281,Non-respiratory conditions
173736,1.3518301278789504,1145,124759,1.3925728805136304,1.3860322880467117,1.3991366909945246,0.004696768519940029,0.004713441265977624,1.345480894690022,1.3582018997882868,Non-respiratory conditions
174361,1.356533607450113,1150,124759,1.397582539135453,1.391030178971498,1.404158117279601,0.004688352909738194,0.004704965867858903,1.3501736991644666,1.3629160517717693,Non-respiratory conditions
174975,1.3614603516416994,1155,124759,1.4025040277655318,1.395940127535563,1.4090911459426814,0.004680129325850485,0.004696683964354891,1.3550885411239983,1.36785470064336,Non-respiratory conditions
175607,1.3663196630065904,1160,124759,1.4075697945639192,1.4009940370867897,1.41416876995443,0.004671709710257533,0.004688204745509863,1.3599366141696068,1.3727252493345814,Non-respiratory conditions
176208,1.3711953904899838,1165,124759,1.412387082294664,1.4058000689524546,1.4189973135182825,0.004663745105561097,0.004680183857869211,1.3648004846988182,1.3776128370225398,Non-respiratory conditions
176852,1.3762423188705653,1170,124759,1.4175490345385904,1.41094998128714,1.4241713056373708,0.004655255720024078,0.004671634587184476,1.3698355589435038,1.382671620087748,Non-respiratory conditions
177420,1.3807767472635837,1175,124759,1.422101812294103,1.4154921581732665,1.4287346842323663,0.00464780655203155,0.004664132962156444,1.374359164050759,1.387216873603875,Non-respiratory conditions
178031,1.3856148946136557,1180,124759,1.426999254562797,1.420378215969192,1.4336435109418217,0.004639833253195017,0.004656103608870092,1.379185872549505,1.3920664611249705,Non-respiratory conditions
178651,1.3904218915456286,1185,124759,1.4319688359156453,1.4253362651084256,1.438624624475974,0.004631784324397404,0.004647998191994696,1.3839817572240685,1.3968845699836425,Non-respiratory conditions
179239,1.3949926276005888,1190,124759,1.4366819227470564,1.4300384334113516,1.4433486298053821,0.004624189412087743,0.004640350068286809,1.3885419174620977,1.401465881735335,Non-respiratory conditions
179845,1.3999297410203801,1195,124759,1.4415392877467759,1.43488456436575,1.448217228819158,0.004616400980251945,0.004632507160328694,1.3934671039916497,1.4064149255696141,Non-respiratory conditions
180520,1.4054732196363855,1200,124759,1.4469497190583445,1.4402825047672805,1.4536401510061259,0.00460777192410177,0.004623817856045094,1.398997119594868,1.4119718718055334,Non-respiratory conditions
181143,1.4104562479576244,1205,124759,1.4519433467725775,1.4452646245415903,1.4586452866284831,0.004599850432066004,0.004615841155788126,1.4039683601760462,1.4169666899553857,Non-respiratory conditions
181721,1.414878690007223,1210,124759,1.4565762790660393,1.4498868978107569,1.4632888779168851,0.004592537549472967,0.004608477391345402,1.4083808064954157,1.4213991264616177,Non-respiratory conditions
182313,1.419492564996789,1215,124759,1.4613214277126299,1.4546211468138461,1.4680449261770552,0.0045850835905906755,0.004600971652724925,1.412984072930057,1.426023610049593,Non-respiratory conditions
182889,1.4244548438966453,1220,124759,1.465938329098502,1.45922746011369,1.4726724156199817,0.004577865829416451,0.004593703833108035,1.417933880741224,1.4309983675731426,Non-respiratory conditions
183514,1.4293271237638832,1225,124759,1.4709479877203249,1.4642256487708314,1.4776935441752024,0.004570072501279776,0.004585856543664588,1.4227949951802366,1.435881812907433,Non-respiratory conditions
184084,1.4336809402168667,1230,124759,1.4755167963834273,1.4687840138435095,1.482272796400337,0.0045629995920210015,0.004578734741257516,1.4271390546715688,1.4402453849457164,Non-respiratory conditions
184697,1.4383655876829344,1235,124759,1.4804302695597111,1.4736862736080272,1.4871974829580001,0.004555429654710898,0.004571112559257261,1.431813214430488,1.4449405186855953,Non-respiratory conditions
185335,1.4434167608167061,1240,124759,1.485544129080868,1.4787884821450108,1.4923229934318643,0.004547590881757925,0.0045632197780556575,1.4368526919166396,1.450003388727642,Non-respiratory conditions
185870,1.4476778774019305,1245,124759,1.4898323968611482,1.483066995349237,1.4966210157619377,0.004541048728813297,0.004556632621959434,1.4411039016170233,1.4542744136441892,Non-respiratory conditions
186467,1.4524223380933152,1250,124759,1.4946176227767134,1.4878413528104533,1.5014171101026808,0.0045337816596000766,0.004549315639230328,1.4458373723348743,1.4590298657507705,Non-respiratory conditions
187073,1.4570808142791682,1255,124759,1.499474987776433,1.492687703289012,1.5062854895940931,0.004526440616049152,0.004541924255608523,1.450485424500549,1.4636987649719246,Non-respiratory conditions
187698,1.462078826735209,1260,124759,1.5044846463982557,1.4976860207217646,1.511306489374744,0.004518906652033365,0.004534338713804681,1.455471828999278,1.4687083873619085,Non-respiratory conditions
188292,1.4668443421858062,1265,124759,1.5092458259524364,1.5024364390972351,1.5160784300790322,0.004511781141355211,0.0045271645010407585,1.4602262615454287,1.4734849878203022,Non-respiratory conditions
188916,1.471762391615534,1270,124759,1.5142474691204642,1.5074267958584375,1.5210913596239837,0.0045043319543986715,0.004519664482249212,1.4651330852456979,1.478414263823229,Non-respiratory conditions
189507,1.476321264612909,1275,124759,1.51898460231326,1.512153256696299,1.5258391651435297,0.004497310641962817,0.004512595334956545,1.4696817892786094,1.4829833050644983,Non-respiratory conditions
190107,1.4809284534612994,1280,124759,1.52379387459021,1.5169517111050905,1.5306592552601592,0.004490215900729685,0.004505452334749363,1.4742787649717244,1.4876007060195433,Non-respiratory conditions
190676,1.4856189718177406,1285,124759,1.5283546677995175,1.521502261129316,1.5352302916276659,0.004483518658707194,0.004498709607795269,1.4789581714378663,1.49230234015978,Non-respiratory conditions
191266,1.4900797306857507,1290,124759,1.5330837855385182,1.5262207737665703,1.5399700144406647,0.004476605803731197,0.0044917498750582825,1.4834092311153406,1.4967727961298853,Non-respiratory conditions
